ID,NEO_SampleNo,NEO_Date,NEO.CR,Behav_Date,DateDiff,Month,Rank,RelRank,TotalObservedTime,Total.GR,Total.GR.Rec,Total.GR.Given,FreqTotalGR,FreqGRRec,FreqGRGiven,ProxAll,Scansperday,FreqAllProx,TotalGRAF,TotalGrAM,TotalGrJuv,FreqGRAF,FreqTotalGrAM,FreqTotalGrJuv,GrRecAF,FreqGrRecAF,GrRecAM,FreqGrRecAM,GrRecJuv,FreqGrRecJuv,TimeSpentCop,TimeSpentConsort,FreqTimeSpentCop,FreqTimeSpentConsort
3I3,203,3/13/15,239.760305,2/26/15,15,2,12,0.230769231,0:30:52,0:01:52,0:01:52,0:00:00,0.060475,0.060475,0,81,7,11.57142857,0:01:52,0:00:00,0:00:00,0.060475,0,0,0:01:52,0.060475,0:00:00,0,0:00:00,0,0:00:00,0:00:00,0,0
3I3,214,3/17/15,149.388,3/3/15,14,3,12,0.230769231,1:00:40,0:00:00,0:00:00,0:00:00,0,0,0,33,14,2.357142857,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0,0:00:00,0,0:00:00,0,0:00:27,0:16:48,0.007417582,0.276923077
3I3,273,4/1/15,173.563397,3/17/15,15,3,12,0.230769231,1:34:46,0:33:27,0:22:54,0:10:33,0.352972,0.241646,0.111326,116,19,6.105263158,0:33:27,0:00:00,0:00:00,0.352972,0,0,0:22:54,0.241646,0:00:00,0,0:00:00,0,0:00:46,1:01:50,0.008090046,0.652479775
3I3,303,4/7/15,351.285785,3/23/15,15,3,12,0.230769231,0:30:50,0:00:05,0:00:00,0:00:05,0.002703,0,0.002703,216,7,30.85714286,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0,0:00:00,0,0:00:00,0,0:00:00,0:00:00,0,0
3I3,350,4/16/15,262.832609,4/1/15,15,4,12,0.230769231,1:01:04,0:00:00,0:00:00,0:00:00,0,0,0,141,14,10.07142857,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0,0:00:00,0,0:00:00,0,0:00:00,0:00:00,0,0
3I3,367,4/20/15,326.335949,4/6/15,14,4,12,0.230769231,1:00:52,0:14:02,0:08:30,0:05:32,0.230559,0.13965,0.090909,73,13,5.615384615,0:14:02,0:00:00,0:00:00,0.230559,0,0,0:08:30,0.13965,0:00:00,0,0:00:00,0,0:00:00,0:18:00,0,0.295728368
3I5,67,2/4/15,129.750933,1/20/15,15,1,13,0.25,0:46:11,0:06:44,0:06:44,0:00:00,0.145796,0.145796,0,33,10,3.3,0:02:49,0:00:00,0:00:00,0.060989,0,0,0:02:49,0.060989,0:00:00,0,0:03:55,0.084806929,0:00:00,0:00:00,0,0
3I5,116,2/19/15,144.277964,2/3/15,16,2,13,0.25,0:29:56,0:00:00,0:00:00,0:00:00,0,0,0,35,7,5,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0,0:00:00,0,0:00:00,0,0:00:00,0:00:00,0,0
3I5,129,2/24/15,192.0944,2/9/15,15,2,13,0.25,0:30:23,0:10:24,0:01:38,0:08:46,0.342293,0.053758,0.288535,18,7,2.571428571,0:10:24,0:00:00,0:00:00,0.342293,0,0,0:01:38,0.053758,0:00:00,0,0:00:00,0,0:00:13,0:00:00,0.007131103,0
3I5,162,3/2/15,214.199966,2/16/15,14,2,13,0.25,0:30:26,0:00:00,0:00:00,0:00:00,0,0,0,14,7,2,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0,0:00:00,0,0:00:00,0,0:00:58,0:00:00,0.031763417,0
3I5,213,3/17/15,309.875741,3/2/15,15,3,13,0.25,0:22:13,0:00:04,0:00:00,0:00:04,0.003001,0,0.003001,10,4,2.5,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0,0:00:00,0,0:00:00,0,0:00:00,0:00:00,0,0
3I5,226,3/19/15,296.202492,3/6/15,13,3,13,0.25,0:30:11,0:11:52,0:09:40,0:00:00,0.393153,0.320265,0,8,7,1.142857143,0:03:51,0:00:00,0:00:00,0.127554,0,0,0:01:39,0.054666,0:00:00,0,0:08:01,0.265599117,0:00:00,0:16:14,0,0.537824406
3I5,262,3/28/15,267.05249,3/12/15,16,3,13,0.25,0:30:24,0:06:08,0:02:17,0:03:51,0.201754,0.07511,0.126645,12,7,1.714285714,0:06:08,0:00:00,0:00:00,0.201754,0,0,0:02:17,0.07511,0:00:00,0,0:00:00,0,0:00:37,0:19:19,0.020285088,0.635416667
3I5,295,4/6/15,612.61364,3/23/15,14,3,13,0.25,1:31:51,0:15:44,0:10:19,0:05:25,0.171294,0.112321,0.058973,108,21,5.142857143,0:00:00,0:14:33,0:00:00,0,0.15841,0,0:00:00,0,0:09:08,0.099437,0:01:11,0.012883324,0:00:00,0:00:00,0,0
3I5,311,4/8/15,324.717491,3/25/15,14,3,13,0.25,0:27:45,0:00:00,0:00:00,0:00:00,0,0,0,9,6,1.5,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0,0:00:00,0,0:00:00,0,0:00:00,0:00:00,0,0
3I5,327,4/13/15,251.640288,3/30/15,14,3,13,0.25,0:30:12,0:16:22,0:16:22,0:00:00,0.541943,0.541943,0,18,7,2.571428571,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0,0:00:00,0,0:16:22,0.541942605,0:00:00,0:00:00,0,0
3I5,336,4/15/15,500.703,3/31/15,15,3,13,0.25,0:30:28,0:00:00,0:00:00,0:00:00,0,0,0,37,6,6.166666667,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0,0:00:00,0,0:00:00,0,0:00:00,0:00:00,0,0
3I5,384,4/22/15,351.809891,4/7/15,15,4,13,0.25,0:30:12,0:20:03,0:20:03,0:00:00,0.663907,0.663907,0,14,7,2,0:00:00,0:10:38,0:00:00,0,0.352097,0,0:00:00,0,0:10:38,0.352097,0:09:25,0.311810155,0:00:00,0:00:00,0,0
4I8,136,2/24/15,189.048327,2/9/15,15,2,16,0.307692308,1:00:40,0:06:43,0:06:25,0:00:18,0.110714,0.105769,0.004945,35,14,2.5,0:00:18,0:00:00,0:00:00,0.004945,0,0,0:00:00,0,0:00:00,0,0:06:25,0.105769231,0:00:00,0:00:00,0,0
4I8,161,3/2/15,212.601011,2/16/15,14,2,16,0.307692308,0:30:35,0:06:12,0:06:12,0:00:00,0.202725,0.202725,0,21,7,3,0:06:12,0:00:00,0:00:00,0.202725,0,0,0:06:12,0.202725,0:00:00,0,0:00:00,0,0:00:02,0:00:00,0.001089918,0
4I8,188,3/9/15,327.899465,2/20/15,17,2,16,0.307692308,0:30:34,0:03:02,0:03:02,0:00:00,0.099237,0.099237,0,10,7,1.428571429,0:01:27,0:01:35,0:00:00,0.047437,0.051799,0,0:01:27,0.047437,0:01:35,0.051799,0:00:00,0,0:00:00,0:00:00,0,0
4I8,211,3/16/15,258.426771,3/2/15,14,3,16,0.307692308,0:30:24,0:14:06,0:09:31,0:04:35,0.463816,0.313048,0.150768,20,7,2.857142857,0:00:00,0:00:00,0:14:06,0,0,0.463815789,0:00:00,0,0:00:00,0,0:09:31,0.313048246,0:00:13,0:00:00,0.007127193,0
4I8,263,3/28/15,333.191723,3/13/15,15,3,16,0.307692308,0:31:08,0:00:00,0:00:00,0:00:00,0,0,0,47,7,6.714285714,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0,0:00:00,0,0:00:00,0,0:00:00,0:00:00,0,0
4I8,308,4/7/15,357.7716,3/24/15,14,3,16,0.307692308,0:52:01,0:00:00,0:00:00,0:00:00,0,0,0,45,12,3.75,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0,0:00:00,0,0:00:00,0,0:00:00,0:00:00,0,0
4I8,342,4/15/15,320.062886,3/31/15,15,3,16,0.307692308,0:30:00,0:09:44,0:09:44,0:00:00,0.324444,0.324444,0,19,7,2.714285714,0:09:44,0:00:00,0:00:00,0.324444,0,0,0:09:44,0.324444,0:00:00,0,0:00:00,0,0:00:00,0:00:00,0,0
4I8,356,4/17/15,157.136724,4/2/15,15,4,16,0.307692308,0:32:47,0:00:00,0:00:00,0:00:00,0,0,0,44,7,6.285714286,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0,0:00:00,0,0:00:00,0,0:00:00,0:00:00,0,0
4I8,397,4/23/15,463.97634,4/7/15,16,4,16,0.307692308,1:01:11,0:06:24,0:06:24,0:00:00,0.104604,0.104604,0,32,13,2.461538462,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0,0:00:00,0,0:06:24,0.10460365,0:00:00,0:00:00,0,0
5B2,60,2/2/15,203.189164,1/19/15,14,1,8,0.153846154,0:46:50,0:00:00,0:00:00,0:00:00,0,0,0,7,10,0.7,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0,0:00:00,0,0:00:00,0,0:00:00,0:00:00,0,0
5B2,77,2/9/15,180.549431,1/26/15,14,1,8,0.153846154,1:01:33,0:00:00,0:00:00,0:00:00,0,0,0,28,14,2,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0,0:00:00,0,0:00:00,0,0:00:00,0:00:00,0,0
5B2,90,2/16/15,219.206277,2/2/15,14,2,8,0.153846154,0:35:43,0:04:10,0:04:10,0:00:00,0.116659,0.116659,0,45,6,7.5,0:04:10,0:00:00,0:00:00,0.116659,0,0,0:04:10,0.116659,0:00:00,0,0:00:00,0,0:00:06,0:00:00,0.002799813,0
5B2,140,2/24/15,203.1297,2/9/15,15,2,8,0.153846154,0:19:01,0:05:14,0:05:12,0:00:02,0.275197,0.273444,0.001753,17,4,4.25,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0,0:00:00,0,0:00:00,0,0:00:06,0:00:00,0.005258545,0
5B2,144,2/25/15,236.548376,2/11/15,14,2,8,0.153846154,0:30:15,0:00:00,0:00:00,0:00:00,0,0,0,44,6,7.333333333,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0,0:00:00,0,0:00:00,0,0:00:00,0:00:00,0,0
5B2,167,3/3/15,200.45844,2/16/15,15,2,8,0.153846154,0:34:36,0:00:00,0:00:00,0:00:00,0,0,0,30,7,4.285714286,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0,0:00:00,0,0:00:00,0,0:00:00,0:00:00,0,0
5B2,195,3/10/15,198.018735,2/23/15,15,2,8,0.153846154,1:00:36,0:00:00,0:00:00,0:00:00,0,0,0,124,14,8.857142857,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0,0:00:00,0,0:00:00,0,0:00:01,0:00:00,0.000275028,0
5B2,200,3/11/15,131.066708,2/25/15,14,2,8,0.153846154,0:58:59,0:00:00,0:00:00,0:00:00,0,0,0,52,14,3.714285714,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0,0:00:00,0,0:00:00,0,0:00:00,0:00:00,0,0
5B2,212,3/17/15,177.516693,3/2/15,15,3,8,0.153846154,0:31:36,0:08:14,0:05:18,0:02:56,0.260549,0.167722,0.092827,21,7,3,0:07:50,0:00:00,0:00:00,0.24789,0,0,0:04:54,0.155063,0:00:00,0,0:00:24,0.012658228,0:00:48,0:59:14,0.025316456,1.874472574
5B2,222,3/18/15,243.35685,3/3/15,15,3,8,0.153846154,0:30:37,0:00:00,0:00:00,0:00:00,0,0,0,22,7,3.142857143,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0,0:00:00,0,0:00:00,0,0:00:00,0:00:00,0,0
5B2,228,3/19/15,163.314,3/4/15,15,3,8,0.153846154,1:00:07,0:00:00,0:00:00,0:00:00,0,0,0,44,14,3.142857143,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0,0:00:00,0,0:00:00,0,0:01:13,0:54:05,0.020238425,0.89963959
5B2,240,3/23/15,137.802808,3/9/15,14,3,8,0.153846154,0:30:39,0:00:00,0:00:00,0:00:00,0,0,0,19,7,2.714285714,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0,0:00:00,0,0:00:00,0,0:00:00,0:00:00,0,0
5B2,259,3/27/15,167.707765,3/11/15,16,3,8,0.153846154,0:30:16,0:02:24,0:02:24,0:00:00,0.079295,0.079295,0,24,7,3.428571429,0:02:24,0:00:00,0:00:00,0.079295,0,0,0:02:24,0.079295,0:00:00,0,0:00:00,0,0:00:00,0:27:34,0,0.910792952
5B2,266,3/30/15,327.998259,3/16/15,14,3,8,0.153846154,0:30:43,0:02:08,0:00:26,0:01:42,0.069452,0.014107,0.055345,51,7,7.285714286,0:02:08,0:00:00,0:00:00,0.069452,0,0,0:00:26,0.014107,0:00:00,0,0:00:00,0,0:00:11,0:00:00,0.00596853,0
5B2,275,4/1/15,203.5728,3/17/15,15,3,8,0.153846154,0:30:09,0:14:37,0:02:27,0:12:10,0.484798,0.08126,0.403538,25,7,3.571428571,0:14:37,0:00:00,0:00:00,0.484798,0,0,0:02:27,0.08126,0:00:00,0,0:00:00,0,0:00:02,0:00:00,0.001105583,0
5B2,313,4/8/15,231.7413,3/23/15,16,3,8,0.153846154,0:33:23,0:11:25,0:01:32,0:09:53,0.341987,0.045931,0.296056,77,7,11,0:11:25,0:00:00,0:00:00,0.341987,0,0,0:01:32,0.045931,0:00:00,0,0:00:00,0,0:00:05,0:30:46,0.002496256,0.921617574
5B2,333,4/15/15,358.081067,3/31/15,15,3,8,0.153846154,0:30:11,0:09:21,0:09:21,0:00:00,0.309774,0.309774,0,15,7,2.142857143,0:09:21,0:00:00,0:00:00,0.309774,0,0,0:09:21,0.309774,0:00:00,0,0:00:00,0,0:00:00,0:00:00,0,0
5B2,349,4/16/15,123.8781,4/1/15,15,4,8,0.153846154,0:31:03,0:00:00,0:00:00,0:00:00,0,0,0,47,7,6.714285714,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0,0:00:00,0,0:00:00,0,0:00:00,0:00:00,0,0
5B2,379,4/22/15,184.30428,4/7/15,15,4,8,0.153846154,0:32:38,0:00:00,0:00:00,0:00:00,0,0,0,171,7,24.42857143,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0,0:00:00,0,0:00:00,0,0:00:00,0:00:00,0,0
5G2,51,1/30/15,182.373055,1/15/15,15,1,31,0.596153846,0:45:14,0:15:34,0:10:10,0:05:24,0.344141,0.224761,0.119381,16,10,1.6,0:00:00,0:14:01,0:00:00,0,0.309875,0,0:00:00,0,0:08:37,0.190494,0:00:00,0,0:00:00,0:00:00,0,0
5G2,78,2/9/15,79.386871,1/26/15,14,1,31,0.596153846,0:30:24,0:03:42,0:03:42,0:00:00,0.121711,0.121711,0,6,7,0.857142857,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0,0:00:00,0,0:03:42,0.121710526,0:00:00,0:00:00,0,0
5G2,107,2/18/15,102.767104,2/3/15,15,2,31,0.596153846,0:30:28,0:10:56,0:10:27,0:00:29,0.358862,0.342998,0.015864,9,7,1.285714286,0:00:00,0:00:29,0:00:00,0,0.015864,0,0:00:00,0,0:00:00,0,0:10:27,0.342997812,0:00:00,0:00:00,0,0
5G2,126,2/23/15,146.948073,2/9/15,14,2,31,0.596153846,0:30:44,0:00:00,0:00:00,0:00:00,0,0,0,10,7,1.428571429,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0,0:00:00,0,0:00:00,0,0:00:00,0:00:00,0,0
5G2,155,3/2/15,91.749394,2/17/15,13,2,31,0.596153846,0:34:43,0:00:00,0:00:00,0:00:00,0,0,0,6,6,1,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0,0:00:00,0,0:00:00,0,0:00:53,0:00:00,0.025444071,0
5G2,187,3/9/15,264.3408,2/23/15,14,2,31,0.596153846,0:30:16,0:17:55,0:06:09,0:11:46,0.59196,0.203194,0.388767,9,7,1.285714286,0:00:00,0:17:55,0:00:00,0,0.59196,0,0:00:00,0,0:06:09,0.203194,0:00:00,0,0:00:00,0:00:00,0,0
5G2,288,4/3/15,121.309175,3/19/15,15,3,31,0.596153846,0:30:00,0:00:00,0:00:00,0:00:00,0,0,0,9,7,1.285714286,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0,0:00:00,0,0:00:00,0,0:00:00,0:00:00,0,0
5G2,300,4/7/15,229.753299,3/24/15,14,3,31,0.596153846,0:30:49,0:00:00,0:00:00,0:00:00,0,0,0,42,7,6,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0,0:00:00,0,0:00:00,0,0:00:00,0:00:00,0,0
5G2,321,4/9/15,218.461864,3/25/15,15,3,31,0.596153846,0:30:08,0:01:44,0:01:44,0:00:00,0.057522,0.057522,0,5,7,0.714285714,0:00:00,0:00:00,0:01:44,0,0,0.057522124,0:00:00,0,0:00:00,0,0:01:44,0.057522124,0:00:00,0:00:00,0,0
5G2,326,4/13/15,249.459747,3/31/15,13,3,31,0.596153846,0:34:23,0:00:00,0:00:00,0:00:00,0,0,0,3,7,0.428571429,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0,0:00:00,0,0:00:00,0,0:00:00,0:00:00,0,0
5G2,355,4/17/15,167.961722,4/2/15,15,4,31,0.596153846,0:31:08,0:00:00,0:00:00,0:00:00,0,0,0,54,7,7.714285714,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0,0:00:00,0,0:00:00,0,0:00:00,0:00:00,0,0
5G2,372,4/21/15,125.7771,4/6/15,15,4,31,0.596153846,0:30:24,0:00:00,0:00:00,0:00:00,0,0,0,33,7,4.714285714,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0,0:00:00,0,0:00:00,0,0:00:00,0:00:00,0,0
6H2,49,1/29/15,250.9212,1/14/15,15,1,17,0.326923077,0:44:50,0:02:56,0:02:56,0:00:00,0.065428,0.065428,0,22,9,2.444444444,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0,0:00:00,0,0:02:56,0.065427509,0:00:00,0:00:00,0,0
6H2,61,2/3/15,203.67692,1/19/15,15,1,17,0.326923077,0:29:58,0:00:00,0:00:00,0:00:00,0,0,0,29,6,4.833333333,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0,0:00:00,0,0:00:00,0,0:00:00,0:00:00,0,0
6H2,82,2/9/15,173.62768,1/26/15,14,1,17,0.326923077,1:00:37,0:05:25,0:05:25,0:00:00,0.089359,0.089359,0,54,14,3.857142857,0:05:25,0:00:00,0:00:00,0.089359,0,0,0:05:25,0.089359,0:00:00,0,0:00:00,0,0:00:22,0:00:00,0.006048941,0
6H2,103,2/18/15,316.5,2/3/15,15,2,17,0.326923077,0:30:34,0:00:00,0:00:00,0:00:00,0,0,0,7,7,1,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0,0:00:00,0,0:00:00,0,0:01:06,0:00:00,0.035986914,0
6H2,137,2/24/15,231.194618,2/9/15,15,2,17,0.326923077,1:00:35,0:00:44,0:00:44,0:00:00,0.012105,0.012105,0,90,14,6.428571429,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0,0:00:00,0,0:00:44,0.012104539,0:00:00,0:00:00,0,0
6H2,168,3/4/15,226.3608,2/17/15,15,2,17,0.326923077,0:59:39,0:05:39,0:05:39,0:00:00,0.094719,0.094719,0,18,13,1.384615385,0:05:39,0:00:00,0:00:00,0.094719,0,0,0:05:39,0.094719,0:00:00,0,0:00:00,0,0:00:22,0:00:00,0.006146968,0
6H2,184,3/9/15,205.974954,2/20/15,17,2,17,0.326923077,0:30:18,0:12:04,0:12:04,0:00:00,0.39824,0.39824,0,10,7,1.428571429,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0,0:00:00,0,0:12:04,0.398239824,0:00:00,0:00:00,0,0
6H2,196,3/11/15,189.255491,2/24/15,15,2,17,0.326923077,1:05:29,0:16:11,0:16:11,0:00:00,0.247137,0.247137,0,35,13,2.692307692,0:14:05,0:00:00,0:00:00,0.215067,0,0,0:14:05,0.215067,0:00:00,0,0:02:06,0.032069229,0:01:08,0:00:00,0.017307203,0
6H2,224,3/18/15,111.68173,3/4/15,14,3,17,0.326923077,0:55:04,0:09:11,0:09:11,0:00:00,0.166768,0.166768,0,27,12,2.25,0:09:11,0:00:00,0:00:00,0.166768,0,0,0:09:11,0.166768,0:00:00,0,0:00:00,0,0:01:04,0:23:47,0.01937046,0.431900726
6H2,245,3/23/15,356.28616,3/9/15,14,3,17,0.326923077,1:01:07,0:00:20,0:00:20,0:00:00,0.005454,0.005454,0,80,14,5.714285714,0:00:00,0:00:00,0:00:20,0,0,0.00545405,0:00:00,0,0:00:00,0,0:00:20,0.00545405,0:00:05,0:03:49,0.001363512,0.062448868
6H2,261,3/27/15,259.839467,3/11/15,16,3,17,0.326923077,0:59:19,0:27:00,0:09:55,0:17:05,0.455184,0.167182,0.288002,72,13,5.538461538,0:00:00,0:05:53,0:19:51,0,0.099185,0.334644563,0:00:00,0,0:05:53,0.099185,0:04:02,0.067996628,0:00:00,0:19:08,0,0.322562518
6H2,268,3/30/15,277.714364,3/16/15,14,3,17,0.326923077,1:00:26,0:29:21,0:27:22,0:01:59,0.485659,0.452841,0.032819,51,14,3.642857143,0:28:34,0:00:47,0:00:00,0.472697,0.012962,0,0:26:35,0.439879,0:00:47,0.012962,0:00:00,0,0:00:42,0:25:02,0.011583012,0.414230557
6H2,279,4/1/15,452.682646,3/17/15,15,3,17,0.326923077,0:31:04,0:00:00,0:00:00,0:00:00,0,0,0,86,7,12.28571429,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0,0:00:00,0,0:00:00,0,0:00:00,0:36:50,0,1.185622318
6H2,287,4/2/15,400.15728,3/18/15,15,3,17,0.326923077,0:25:51,0:00:00,0:00:00,0:00:00,0,0,0,20,5,4,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0,0:00:00,0,0:00:00,0,0:00:00,0:00:00,0,0
6H2,296,4/6/15,579.52416,3/23/15,14,3,17,0.326923077,0:30:11,0:00:00,0:00:00,0:00:00,0,0,0,18,6,3,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0,0:00:00,0,0:00:00,0,0:00:00,0:00:00,0,0
6H2,335,4/15/15,178.084,3/30/15,16,3,17,0.326923077,0:30:15,0:08:48,0:08:48,0:00:00,0.290909,0.290909,0,24,7,3.428571429,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0,0:00:00,0,0:08:48,0.290909091,0:00:00,0:00:00,0,0
6H2,373,4/21/15,293.599467,4/6/15,15,4,17,0.326923077,1:30:56,0:11:51,0:11:51,0:00:00,0.130315,0.130315,0,110,20,5.5,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0,0:00:00,0,0:07:40,0.08431085,0:00:00,0:00:00,0,0
6I1,76,2/6/15,356.714118,1/22/15,15,1,19,0.365384615,0:30:23,0:00:00,0:00:00,0:00:00,0,0,0,49,5,9.8,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0,0:00:00,0,0:00:00,0,0:00:00,0:00:00,0,0
6I1,87,2/11/15,190.7862,1/26/15,16,1,19,0.365384615,1:02:37,0:08:33,0:02:55,0:05:38,0.136545,0.04658,0.089965,43,14,3.071428571,0:02:55,0:00:00,0:00:00,0.04658,0,0,0:02:55,0.04658,0:00:00,0,0:00:00,0,0:00:00,0:00:00,0,0
6I1,109,2/18/15,136.52544,2/3/15,15,2,19,0.365384615,0:31:12,0:00:00,0:00:00,0:00:00,0,0,0,27,6,4.5,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0,0:00:00,0,0:00:00,0,0:00:00,0:00:00,0,0
6I1,122,2/23/15,131.783153,2/9/15,14,2,19,0.365384615,1:03:37,0:03:33,0:01:02,0:02:31,0.055803,0.016243,0.03956,51,13,3.923076923,0:00:00,0:01:02,0:00:00,0,0.016243,0,0:00:00,0,0:01:02,0.016243,0:00:00,0,0:00:00,0:00:00,0,0
6I1,178,3/5/15,338.68032,2/18/15,15,2,19,0.365384615,0:30:27,0:16:15,0:16:15,0:00:00,0.533662,0.533662,0,21,7,3,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0,0:00:00,0,0:16:15,0.533661741,0:00:00,0:00:00,0,0
6I1,199,3/11/15,229.2093,2/23/15,16,2,19,0.365384615,1:00:43,0:08:22,0:03:00,0:05:22,0.137799,0.04941,0.088389,38,13,2.923076923,0:01:48,0:00:00,0:00:00,0.029646,0,0,0:00:14,0.003843,0:00:00,0,0:02:46,0.045566841,0:00:50,0:00:00,0.013724952,0
6I1,209,3/16/15,140.857108,3/2/15,14,3,19,0.365384615,1:00:29,0:21:08,0:19:58,0:01:10,0.349408,0.330118,0.019289,39,14,2.785714286,0:21:08,0:00:00,0:00:00,0.349408,0,0,0:19:58,0.330118,0:00:00,0,0:00:00,0,0:00:05,0:00:00,0.00137779,0
6I1,220,3/18/15,181.761429,3/3/15,15,3,19,0.365384615,0:30:06,0:00:00,0:00:00,0:00:00,0,0,0,99,6,16.5,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0,0:00:00,0,0:00:00,0,0:00:00,0:00:00,0,0
6I1,225,3/19/15,217.46715,3/5/15,14,3,19,0.365384615,0:30:36,0:00:00,0:00:00,0:00:00,0,0,0,19,7,2.714285714,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0,0:00:00,0,0:00:00,0,0:00:00,0:00:00,0,0
6I1,256,3/26/15,138.302588,3/11/15,15,3,19,0.365384615,1:05:48,0:00:00,0:00:00,0:00:00,0,0,0,150,14,10.71428571,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0,0:00:00,0,0:00:00,0,0:00:00,0:00:00,0,0
6I1,272,4/1/15,692.4598,3/16/15,16,3,19,0.365384615,1:00:24,0:10:35,0:08:40,0:01:55,0.175221,0.143488,0.031733,35,14,2.5,0:00:00,0:00:00,0:00:28,0,0,0.007726269,0:00:00,0,0:00:00,0,0:08:40,0.143487859,0:00:00,0:00:00,0,0
6I1,283,4/2/15,263.02416,3/18/15,15,3,19,0.365384615,0:31:51,0:02:55,0:00:00,0:02:55,0.091575,0,0.091575,69,7,9.857142857,0:02:55,0:00:00,0:00:00,0.091575,0,0,0:00:00,0,0:00:00,0,0:00:00,0,0:00:00,0:12:44,0,0.399790686
6I1,297,4/6/15,273.179782,3/23/15,14,3,19,0.365384615,1:01:16,0:16:00,0:11:09,0:04:51,0.261153,0.181991,0.079162,64,14,4.571428571,0:05:30,0:00:00,0:00:00,0.089771,0,0,0:01:19,0.021491,0:00:00,0,0:09:50,0.160500544,0:00:00,0:38:02,0,0.62078346
6I1,341,4/15/15,441.349303,3/30/15,16,3,19,0.365384615,0:30:10,0:00:00,0:00:00,0:00:00,0,0,0,46,7,6.571428571,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0,0:00:00,0,0:00:00,0,0:00:00,0:00:00,0,0
6I1,347,4/16/15,274.3844,4/1/15,15,4,19,0.365384615,0:30:03,0:25:13,0:24:36,0:00:37,0.839157,0.818636,0.020521,9,7,1.285714286,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0,0:00:00,0,0:24:36,0.818635607,0:00:00,0:00:00,0,0
6I1,381,4/22/15,126.2624,4/6/15,16,4,19,0.365384615,1:00:44,0:19:40,0:05:57,0:13:43,0.32382,0.097969,0.225851,71,12,5.916666667,0:00:41,0:00:00,0:01:58,0.011251,0,0.032381998,0:00:00,0,0:00:00,0,0:05:57,0.097969265,0:00:00,0:00:00,0,0
6I2,134,2/24/15,321.594691,2/11/15,13,2,33,0.634615385,0:25:20,0:00:00,0:00:00,0:00:00,0,0,0,13,6,2.166666667,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0,0:00:00,0,0:00:00,0,0:00:00,0:00:00,0,0
